           0           0   0.0000000000000000        0.0000000000000000     
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   0.0000000000000000        0.0000000000000000     
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   0.0000000000000000        0.0000000000000000     
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0   0.0000000000000000        0.0000000000000000     
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1 -0.96578553868187367       0.13339271292323041     
           5           1 -0.87248834964359645       0.68134608820713538     
          10           1  -1.1291979000205288      -0.10932425077880836     
          15           1  -1.2662846586852794       0.89458679959353304     
          20           1  -1.0205865411805348        9.1218295702466534E-002
          25           1 -0.89286717784631264       0.55582769176831803     
          30           1 -0.57915083640835974        7.0700198908646428E-002
          35           1  -1.4610021618466362       0.67099055081287773     
          40           1 -0.48025502984216928        4.5608841829913871E-002
          45           1 -0.42440262653542504       0.20033409859343543     
          50           1 -0.47174118218862304       -1.3166583134882615E-002
          55           1 -0.59155116964859644       0.52389077306536080     
          60           1 -0.52554572175012026       -6.3713678067900403E-002
          65           1 -0.61756320583583602        1.2432616290425358     
          70           1  -1.2803695066310183      -0.13772983249227266     
          75           1 -0.65771629643052165       0.91496770621590784     
          80           1 -0.83060265161805091       0.19558131978292259     
          85           1 -0.79703537878117459        1.1243173942698803     
          90           1  -1.2968915052624652      -0.16001097937867748     
          95           1  -1.2786522174224046       0.68382651779663739     
           0           2 -0.68588125743798689       -7.9214575492425610E-002
           5           2  -1.0067377504219266       0.10995221015885903     
          10           2  -1.1031553054774434       -1.1514279438795683E-002
          15           2  -1.1849750435999340        2.6600680695931800E-002
          20           2  -1.3308629741715094      -0.17631900120163024     
          25           2  -1.0713183492683243       0.19373353579821284     
          30           2 -0.99377077789952750      -0.51246529719550793     
          35           2  -1.0243090380157582       0.11950803193716553     
          40           2  -1.2894548380160131      -0.67452915975207972     
          45           2  -1.1180352785800096       0.20663913138596612     
          50           2  -1.2135878330354899      -0.47949848280604002     
          55           2  -1.1359615467654294       0.31721361075653931     
          60           2  -1.1949690151169534      -0.39492578313149451     
          65           2  -1.2133920898094175       0.20666775045530272     
          70           2  -1.4520918591642840      -0.27548028897150800     
          75           2  -1.3258431655316372       0.38844067737242582     
          80           2  -1.3976610787125310      -0.50667004390492210     
          85           2  -1.1644962225432209        2.9724372099249052E-002
          90           2  -1.2563547135613362      -0.46568884310094205     
          95           2  -1.6570073594834867        5.3784605682505315E-002
           0           3  -1.0989398084881863       0.35748262677826048     
           5           3  -1.0154037463427912       0.41924627913525470     
          10           3  -1.0016613281926823       0.14328733208834876     
          15           3  -1.2697510682890822       -9.9726461746385553E-002
          20           3  -1.1100962860588481       -4.8045986948963559E-002
          25           3 -0.96169080801900009       0.11578170592274617     
          30           3  -1.1333164189686329       0.46288808770666989     
          35           3  -1.1370309779579202        6.9783028218139975E-002
          40           3 -0.93162629227094840        3.5379893226217263E-002
          45           3  -1.2903314547330069       0.39271476201419020     
          50           3  -1.2937490538433849       0.22788240119364644     
          55           3  -1.2428178995094186       0.35795625248136176     
          60           3  -1.3851793404384694       0.21597411593354821     
          65           3  -1.4125841489942559       -3.8910874851083577E-002
          70           3  -1.4126464547103978       0.14115744173537337     
          75           3  -1.2592378162423756       0.38244524773523025     
          80           3  -1.3425740438322009       0.11574337625441800     
          85           3  -1.5853285537303918       -9.2527642709949731E-002
          90           3  -1.2279602813691781       -1.6417539894231226E-002
          95           3  -1.2725107083610965        1.4889929400574431E-003
           0           4  -2.4994169116690501       0.50744366144606090     
           5           4  -2.1477591253438177       0.75530906224585692     
          10           4  -2.2773338384141084       0.68286643413628667     
          15           4  -2.2134559114217467       -3.8593454787516634E-002
          20           4  -2.1692585444199608       0.31287457965767373     
          25           4  -2.2807339752262124       0.35227079284716467     
          30           4  -2.2646076794430314       0.43615778930305993     
          35           4  -2.6501157485725457       0.30418653550690067     
          40           4  -2.3416737435510981       0.22705098179809369     
          45           4  -1.0602128985581771       0.48952198594243157     
          50           4  -2.5515376173501636       0.18360061424527174     
          55           4  -2.4415547827771888       0.68614627070751055     
          60           4  -1.4398719840968965       0.39702431200439037     
          65           4  -2.9932001704935374       0.14283660609848425     
          70           4  -2.7597499862963559       0.36749962732063324     
          75           4  -1.3865575660787499        8.6069857929693683E-002
          80           4  -1.2939814677537242       0.28724286528447607     
          85           4  -2.8172722509367532       0.11666806019050568     
          90           4  -2.6113318961762388      -0.13967301410566790     
          95           4  -2.7657531518343603       0.24937714521389154     
           0           5  -1.3315223524125452       0.12618154342280974     
           5           5  -1.1770421025270039       0.51289867054382654     
          10           5  -1.1380367326818686       0.38193847364365041     
          15           5  -1.2506545109669531        5.0829620912296036E-003
          20           5  -1.2791859255401050        9.9968385165460916E-002
          25           5  -1.0378274607347748       0.10658546183872630     
          30           5  -1.2385524856206587       0.31998319507398065     
          35           5  -1.4142427827579240       0.63146186251916703     
          40           5  -1.3482420839849851       0.25736344897442365     
          45           5  -2.5083481532206520        1.0737949939310099     
