  0.99990000000000001       0.10741597726938526                1           1
  0.99990000000000001       0.16639387448633655                6           1
  0.99990000000000001       0.16127522974777472               11           1
  0.99990000000000001       0.30655020587333243               16           1
  0.99990000000000001       0.13570921733598004               21           1
  0.99990000000000001       0.61225622030081761               26           1
  0.99990000000000001       0.29749973373348787               31           1
  0.99990000000000001       0.11473756384149751               36           1
  0.99990000000000001       0.14604070777776737               41           1
  0.99990000000000001       0.18441589827739965               46           1
  0.99990000000000001       0.39031708522262176               51           1
  0.99990000000000001       0.41059350723851679               56           1
  0.99990000000000001       0.14289837034891129               61           1
  0.99990000000000001       0.23902016927124625               66           1
  0.99990000000000001       5.38774842707781670E-002          71           1
  0.99990000000000001       0.21937078201348928               76           1
  0.99990000000000001       0.78787479463195198                1           6
  0.99990000000000001        1.0479697921329416                6           6
  0.99990000000000001       0.84016611794228424               11           6
  0.99990000000000001       0.44271760132504251               16           6
  0.99990000000000001        1.0335382439604386               21           6
  0.99990000000000001       0.89960506834676957               26           6
  0.99990000000000001        1.0226183676091567               31           6
  0.99990000000000001       0.61803432241056422               36           6
  0.99990000000000001       0.79410203523034772               41           6
  0.99990000000000001       0.63588892223310400               46           6
  0.99990000000000001       0.65745322739330547               51           6
  0.99990000000000001       0.90226587662243507               56           6
  0.99990000000000001       0.57134157612321745               61           6
  0.99990000000000001       0.96641522242900646               66           6
  0.99990000000000001       0.87155247504906208               71           6
  0.99990000000000001       0.80292243777565764               76           6
  0.99990000000000001       0.71094826994346016                1          11
  0.99990000000000001       0.75622276226422136                6          11
  0.99990000000000001       0.79489288417282622               11          11
  0.99990000000000001       0.80849474128636112               16          11
  0.99990000000000001        1.1131829599958902               21          11
  0.99990000000000001       0.85692550819830937               26          11
  0.99990000000000001        1.0484889380729248               31          11
  0.99990000000000001        1.1155947378279356               36          11
  0.99990000000000001        1.0698585536085874               41          11
  0.99990000000000001        1.0426188692914840               46          11
  0.99990000000000001       0.71549124117796936               51          11
  0.99990000000000001        1.0994607825728386               56          11
  0.99990000000000001        1.0670860615808657               61          11
  0.99990000000000001       0.53834180603033566               66          11
  0.99990000000000001       0.59855161579209315               71          11
  0.99990000000000001       0.55758949009298953               76          11
  0.99990000000000001        1.1066590541904475                1          16
  0.99990000000000001        1.1997677928393791                6          16
  0.99990000000000001        0.0000000000000000               11          16
  0.99990000000000001        1.2825321400835104               16          16
  0.99990000000000001        1.2304285862951652               21          16
  0.99990000000000001        1.2025640323973872               26          16
  0.99990000000000001        1.2036280201757550               31          16
  0.99990000000000001        1.1039351981337036               36          16
  0.99990000000000001       0.82397786140585194               41          16
  0.99990000000000001        1.1665152335167981               46          16
  0.99990000000000001       0.74333890105174116               51          16
  0.99990000000000001        1.1036479566158901               56          16
  0.99990000000000001       0.91138840843669933               61          16
  0.99990000000000001        1.2239128667145143               66          16
  0.99990000000000001        1.2581184719651042               71          16
  0.99990000000000001        1.1818668545014526               76          16
  0.99990000000000001        0.0000000000000000                1          21
  0.99990000000000001        0.0000000000000000                6          21
  0.99990000000000001        0.0000000000000000               11          21
  0.99990000000000001        0.0000000000000000               16          21
  0.99990000000000001        0.0000000000000000               21          21
  0.99990000000000001        0.0000000000000000               26          21
  0.99990000000000001        0.0000000000000000               31          21
  0.99990000000000001        0.0000000000000000               36          21
  0.99990000000000001        0.0000000000000000               41          21
  0.99990000000000001        0.0000000000000000               46          21
  0.99990000000000001        0.0000000000000000               51          21
  0.99990000000000001        0.0000000000000000               56          21
  0.99990000000000001        0.0000000000000000               61          21
  0.99990000000000001        0.0000000000000000               66          21
  0.99990000000000001        0.0000000000000000               71          21
  0.99990000000000001        0.0000000000000000               76          21
   1.9999000000000000       0.40064808787267425                1           1
   1.9999000000000000       0.15116716367405902                6           1
   1.9999000000000000       0.27022799848896434               11           1
   1.9999000000000000       0.67156862679279683               16           1
   1.9999000000000000       7.87352619334193843E-002          21           1
   1.9999000000000000       0.20803737678236198               26           1
   1.9999000000000000       0.18440490629323505               31           1
   1.9999000000000000       0.20713085316679244               36           1
   1.9999000000000000       0.14138542508279786               41           1
   1.9999000000000000       0.12148851438430452               46           1
   1.9999000000000000       0.25863192587086326               51           1
   1.9999000000000000       0.17505543125632506               56           1
   1.9999000000000000       0.21860264826889222               61           1
   1.9999000000000000       0.32491972540789998               66           1
   1.9999000000000000       0.22889030773904287               71           1
   1.9999000000000000       0.33712216941591366               76           1
   1.9999000000000000        1.2047318865767598                1           6
   1.9999000000000000        1.1647555035014416                6           6
   1.9999000000000000        1.7124553798618760               11           6
   1.9999000000000000        1.5204911129062868               16           6
