           0           0   0.0000000000000000        0.0000000000000000     
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   0.0000000000000000        0.0000000000000000     
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   0.0000000000000000        0.0000000000000000     
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0   0.0000000000000000        0.0000000000000000     
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1 -0.63014917166981377      -0.26221101365297983     
           5           1 -0.48947067225579843       0.21485912364838100     
          10           1 -0.55675932484788859      -0.12041735199419534     
          15           1  -1.0902075136787204      -0.41264329170731529     
          20           1 -0.63746680439180636      -0.20282949190875144     
          25           1  -1.5291654196403215      -0.14440710851548744     
          30           1  -1.0744840651888410       -9.6316869092616386E-002
          35           1 -0.69338323729795093        5.7091072922510477E-002
          40           1 -0.59766285186668711       0.31170136609248722     
          45           1 -0.65543496852171756       0.33269524989165689     
          50           1 -0.78696948111911524      -0.40051293568765800     
          55           1 -0.73054743968015146        7.6931239212374436E-003
          60           1 -0.89564771148076261      -0.83501696760635014     
          65           1 -0.48785304549880948        3.7556313532416397E-002
          70           1 -0.78658616651239299       -9.1198479406084942E-002
          75           1  0.45013662173687408       0.37608210118111884     
          80           1 -0.19148702570248588       0.23819930991431093     
          85           1  -1.0241386335252400       0.32225952252717960     
          90           1 -0.73734987175555489       0.31239735643673328     
          95           1 -0.32997320467131885       0.16202751368155077     
           0           2  -1.0469807203905557      -0.56075172719660671     
           5           2   0.0000000000000000        0.0000000000000000     
          10           2  -1.3184173567104551       -8.3043076617439482E-002
          15           2   0.0000000000000000        0.0000000000000000     
          20           2  -1.5816477135643936      -0.15070488368129631     
          25           2 -0.98514054363008086       0.38141829777904590     
          30           2  -1.3668888158235859        1.2935568582950197E-002
          35           2  -1.0971417656335802        4.7566190859438251E-002
          40           2 -0.94602997041448589      -0.21986138733387506     
          45           2 -0.92488982570415601       -4.3354802976569573E-002
          50           2 -0.76707109986529076      -0.26629177585446584     
          55           2  -1.1953156293387224       0.18553093442230661     
          60           2  -1.1302603111928988      -0.42719407630231743     
          65           2  -1.0250343443374277        4.1514799622444087E-002
          70           2  -1.0171994707519616      -0.13793595461608632     
          75           2 -0.94371371226031897       0.12442934352208113     
          80           2  -1.1997971460431245       0.35192852706478206     
          85           2  -1.2826223142781146       0.23367640467730766     
          90           2  -1.0860870887796636      -0.12160561727592167     
          95           2  -1.5228954996615585      -0.37848348796609699     
           0           3  -1.5091158584895625      -0.28650520112583067     
           5           3  -1.6138845648105971       0.34566595776608366     
          10           3  -1.4162760017377707        3.3910151160387869E-002
          15           3  -1.8401131725021003       0.16760016979144865     
          20           3  -1.7536683861507640       -9.2848099020326202E-002
          25           3  -1.4648375980108597       0.22343010076530945     
          30           3  -1.9015944315192712      -0.12298913870223416     
          35           3  -1.3520614631445937       0.30963911814341216     
          40           3  -1.1645048200037422       -9.9935274866513879E-002
          45           3 -0.97438883365441598       0.19850292448886364     
          50           3 -0.90047311854135614       0.12720726398907090     
          55           3 -0.55578780784770743       0.40380405817552756     
          60           3  -1.1555346531366695       0.16561306524831565     
          65           3  -1.7932267381581823        5.6826904286655378E-002
          70           3  -1.2639321017360317       -1.0096370535683796     
          75           3  -1.7446340915938663      -0.22494869338585133     
          80           3  -1.5019509068991965        2.6746938777133522E-002
          85           3  -1.4393466383211262       0.18159660076788597     
          90           3  -1.5900967182602699       -7.6436326157391932E-005
          95           3   0.0000000000000000        0.0000000000000000     
           0           4  -2.1859360148485107      -0.20492419309459109     
           5           4  -1.7603540281596608       0.35441737993746614     
          10           4  -1.6727031212226962       0.10188228464880211     
          15           4  -1.5422020323185848       0.69513291450551407     
          20           4  -1.6089792764617528       0.12875243135201941     
          25           4  -1.4303003952775839       0.58125748794157772     
          30           4  -1.4652373834067589       -2.6528385013158129E-002
          35           4  -1.6003721148294403       0.27305438137226190     
          40           4  -1.7573621947875040       -9.3262577327557494E-002
          45           4  -2.0001260214641547       0.20076210000663508     
          50           4  -2.1373484900522044      -0.12469371875933888     
          55           4  -2.1713213985563584      -0.52836224071484139     
          60           4  -2.3587873561226047      -0.88348818416239538     
          65           4  -2.2052890590629204      -0.54623146766186181     
          70           4  -2.4170336836704109      -0.87989364812468551     
          75           4  -1.3994882365864214       0.63791831298676271     
          80           4  -1.7058662096047783       0.46912606447957472     
          85           4  -1.7768636362092138       0.37333457159061112     
          90           4  -1.0584806903324306       0.33264895670459538     
          95           4  -1.6691880416885851       0.26075893194033029     
           0           5  -2.3504069174262732       -6.6135098020225769E-002
           5           5  -2.1296501000289680       0.48851880475986320     
          10           5  -2.5090974820862755      -0.89429985274502855     
          15           5  -1.6092019949986991        9.5945241622708011E-002
          20           5  -1.6167878962924931       0.36972559398940064     
          25           5  -1.4684669855569155       0.11623132139870762     
          30           5  -1.8080563938482896       0.57850026750738692     
          35           5  -1.7700371006057480       0.28596696034721703     
          40           5  -2.1863633636698410       0.17608299865745636     
