   3.4557519189487724        5.6830000000000940                1           1
   3.4557519189487724        5.6942000000000679                1           2
   3.4557519189487724        5.7068000000000385                1           3
   3.4557519189487724        5.7206000000000063                1           4
   3.4557519189487724        5.7357999999999709                1           5
   3.4557519189487724        5.7523999999999322                1           6
   3.4557519189487724        5.7702999999998905                1           7
   3.4557519189487724        5.7896999999998453                1           8
   3.4557519189487724        5.8105999999997966                1           9
   3.4557519189487724        5.8330999999997442                1          10
   3.4557519189487724        5.8570999999996882                1          11
   3.4557519189487724        5.8827999999996283                1          12
   3.4557519189487724        5.9101999999995645                1          13
   3.4557519189487724        5.9393999999994964                1          14
   3.4557519189487724        5.9704999999994239                1          15
   3.4557519189487724        6.0034999999993470                1          16
   3.4557519189487724        6.0385999999992652                1          17
   3.4557519189487724        6.0758999999991783                1          18
   3.4557519189487724        6.1153999999990862                1          19
   3.4557519189487724        6.1572999999989886                1          20
   3.4557519189487724        6.2016999999988851                1          21
   3.4557519189487724        6.2487999999987753                1          22
   3.4557519189487724        6.2987999999986588                1          23
   3.4557519189487724        6.3517999999985353                1          24
   3.4557519189487724        6.4079999999984043                1          25
   3.4557519189487724        6.4676999999982652                1          26
   3.4557519189487724        6.5311999999981172                1          27
   3.4557519189487724        6.5986999999979599                1          28
   3.4557519189487724        6.6705999999977923                1          29
   3.4557519189487724        6.7471999999976138                1          30
   3.4557519189487724        6.8289999999974231                1          31
   3.4557519189487724        6.9164999999972192                1          32
   3.4557519189487724        7.0102999999970006                1          33
   3.4557519189487724        7.1110999999967657                1          34
   3.4557519189487724        7.2196999999965126                1          35
   3.4557519189487724        7.3369999999962392                1          36
   3.4557519189487724        7.4641999999959427                1          37
   3.4557519189487724        7.6025999999956202                1          38
   3.4557519189487724        7.7539999999952673                1          39
   3.4557519189487724        7.9202999999948798                1          40
   3.4557519189487724        8.1039999999944516                1          41
   3.4557519189487724        8.3081999999939757                1          42
   3.4557519189487724        8.5366999999934432                1          43
   3.4557519189487724        8.7950999999928410                1          44
   3.4557519189487724        9.0908999999921516                1          45
   3.4557519189487724        9.4349999999913496                1          46
   3.4557519189487724        9.8431999999903983                1          47
   3.4557519189487724        10.339099999989243                1          48
   3.4557519189487724        10.961999999987791                1          49
   3.4557519189487724        11.789599999985862                1          50
   3.4557519189487724        12.991299999983061                1          51
   3.4557519189487724        15.103699999978138                1          52
