           0           0  -1.9614145444451815E-003   3.6553767389228727E-003
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   1.4464851794658302E-003  -8.9519826809078540E-004
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   3.1435840311400121E-003  -2.1227805456106941E-003
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0  -5.7926205680779511E-003   3.0673405245509153E-003
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1  -1.0727795697358378E-003  -1.4420318919233647E-003
           5           1  -5.3916266460647807E-003  -3.2779418747766204E-004
          10           1  -3.9253537465508241E-003  -9.1371812745031028E-004
          15           1  -6.7294906286395183E-003  -5.7760295396643685E-004
          20           1  -3.5488093269001215E-003   1.3728823786233199E-003
          25           1  -5.4990539262033018E-003  -4.8610647187434866E-004
          30           1  -4.9287237869114452E-003   3.6073149256682607E-004
          35           1  -4.5701474805904217E-003  -1.6106269842392732E-003
          40           1  -2.0548319499581746E-003  -4.6845765621393379E-003
          45           1  -5.3177137293363916E-003   1.7816076289012576E-003
          50           1  -1.4567604027758418E-003  -1.3975778790665664E-003
          55           1  -3.9823104872006507E-003   1.0677069629405763E-003
          60           1  -6.4439413679151167E-003  -1.9770523003163789E-004
          65           1  -6.5840692003386186E-003  -4.2909908413736450E-003
          70           1  -7.7762874606864679E-003   2.3574956341037775E-004
          75           1  -7.5137059705196810E-003  -6.1553808349546477E-004
          80           1  -4.9183678575443618E-003  -1.0591794265834046E-003
          85           1   5.3196754419039538E-004   9.8314763747325146E-003
          90           1  -7.6201130011239321E-003   3.8921170477083269E-003
          95           1  -6.9403536099004598E-003  -3.8926516041624688E-003
           0           2  -9.4795010658246404E-003   2.5488808230978667E-003
           5           2   0.0000000000000000        0.0000000000000000     
          10           2  -5.5431915668029998E-003   9.4590619209155170E-004
          15           2  -7.6423366100373483E-003  -1.5014903758604130E-003
          20           2  -9.1444981732387645E-003   5.2691028404421554E-003
          25           2  -9.1346766871772643E-003   1.5404256661209921E-003
          30           2  -6.1808615099277937E-003   2.8341898783079624E-003
          35           2  -9.5218409335885712E-003  -1.8737353402062612E-003
          40           2  -1.0588372723048349E-002  -2.8957971042743147E-003
          45           2  -8.0082752996297676E-003   1.5635556336842434E-003
          50           2  -1.6797730280973533E-002   3.1228022790913473E-003
          55           2  -1.0984210775961262E-002   9.4843758469251218E-004
          60           2  -6.6892866972109374E-003  -1.2955830372567731E-003
          65           2   0.0000000000000000        0.0000000000000000     
          70           2  -9.3691410527584063E-003   2.0278758400949339E-003
          75           2  -8.8839289198987953E-003  -1.0385725618649710E-004
          80           2  -1.3459773231345659E-002  -2.9165166631588135E-003
          85           2  -7.6000613173036330E-003   1.8162417243295422E-004
          90           2  -8.7714655047210072E-003  -1.8632171318387191E-003
          95           2  -4.8204134222087913E-003  -2.3898946693309093E-003
           0           3  -1.0274024568822586E-002  -1.3932752664316968E-003
           5           3  -1.0593908855633695E-002   1.4114206969297570E-004
          10           3  -2.2009804409721695E-002   6.2832544433160742E-004
          15           3  -9.3310942905864159E-003   3.7487488528800206E-003
          20           3  -1.9993593333115112E-002  -1.1833987736956293E-003
          25           3  -1.3061579032425281E-002  -2.1265903549845967E-003
          30           3  -1.0587857835701181E-002  -1.8514023892617017E-003
          35           3  -1.4020718789187897E-002   2.3354360731834872E-003
          40           3  -9.2045923175913119E-003  -4.6259124969249893E-004
          45           3  -1.0642625299641870E-002   1.3013443815314231E-003
          50           3  -2.6130994538690194E-002   1.2419135580690613E-003
          55           3   0.0000000000000000        0.0000000000000000     
          60           3  -1.9857896348162221E-002   1.9289860071598709E-003
          65           3  -1.2896862145611067E-002  -4.2576761173716404E-004
          70           3  -8.9716728892590483E-003  -4.2619669266450123E-003
          75           3  -9.1322196879876569E-003  -3.8985989114168887E-004
          80           3  -1.2405031029243466E-002  -1.5376523834303947E-003
          85           3  -1.1655921022691446E-002  -2.2784924907291683E-004
          90           3  -1.0178496694327605E-002   2.3657602032418771E-003
          95           3  -9.9581363108367654E-003  -7.3592598912741594E-004
           0           4  -1.3125904492757561E-002  -6.4554172773620151E-005
           5           4  -9.2726579272893114E-003   4.8795585838850436E-004
          10           4  -1.3811023998953724E-002   2.6791387287855182E-003
          15           4  -8.4772946368628747E-003   1.5408080895377920E-003
          20           4  -1.4551504062528062E-002  -1.9541913277767303E-003
          25           4  -1.3127617307783380E-002   1.3568162182426170E-003
          30           4  -1.3045929889248225E-002   1.9970253822924064E-004
          35           4  -1.2558538739207079E-002   2.9347529856025363E-003
          40           4  -1.2848802797178760E-002   1.4595558940185753E-003
          45           4  -1.2347897067250570E-002  -8.0592068672937335E-004
          50           4  -2.3608919814204453E-002  -3.1394868535737164E-004
          55           4  -1.2840436016234476E-002  -5.6183425538878021E-005
          60           4  -1.1656606509619083E-002  -1.4204349587087226E-003
          65           4  -9.8101877531045836E-003   1.1554772797389224E-003
          70           4  -1.1668317952909929E-002  -1.1660837554699891E-003
          75           4  -1.1389372032892878E-002  -8.1461477079668426E-004
          80           4  -1.3165288108175216E-002   8.7748551527743520E-004
          85           4  -1.1687425385837474E-002  -1.2029229430751080E-004
          90           4  -9.5143794048846431E-003   1.0379602656459272E-004
          95           4  -1.1916205154708162E-002   5.0868755207612078E-004
           0           5  -1.3715056823769681E-002   8.2305802750299792E-004
           5           5  -2.7199443140186758E-002  -6.9733509116187350E-004
          10           5  -2.7689150495520787E-002   2.6465205626335008E-003
          15           5  -2.4309461170437478E-002   5.3360051571770852E-003
          20           5  -1.5395951458853190E-002  -6.4857123044663630E-004
          25           5  -2.7972830911331299E-002   4.9774052417531078E-003
          30           5  -1.3146605475908898E-002  -1.6100309995262761E-003
          35           5  -1.3808663808824451E-002   2.9805625627863687E-004
          40           5  -1.1597181741253466E-002   1.4121444827098735E-003
          45           5  -1.2689997221813562E-002  -7.6979808510697217E-004
          50           5  -1.3372859967199224E-002  -3.3034097736222255E-004
          55           5  -1.3583808314595984E-002   8.2612255320705253E-004
          60           5  -1.2449738427114040E-002  -3.9897554576740976E-004
          65           5  -1.0862684464833273E-002   2.1572751927157558E-003
          70           5  -1.3057722453076875E-002  -1.0887945160390064E-003
          75           5  -2.6625867261416934E-002   1.2161447374359679E-003
          80           5  -1.3700066960322874E-002  -1.6966543061388163E-004
          85           5  -2.3754718972163885E-002  -5.6929959794406980E-004
          90           5  -1.2243265499426587E-002  -6.3186439294899734E-004
          95           5  -1.0233888868360977E-002  -2.3659391693790343E-004
           0           6  -1.3966351179522603E-002   9.9295308102339760E-004
           5           6   0.0000000000000000        0.0000000000000000     
          10           6  -1.2880484383418845E-002   8.6813857543639652E-004
          15           6  -1.2409335090254056E-002  -1.3870847357863592E-004
          20           6  -1.2624279660646345E-002   1.1597957320436591E-003
          25           6  -1.2965507166697726E-002   6.4321139116904191E-004
          30           6  -2.7295403680429892E-002   2.4646019653785673E-004
          35           6  -2.7984540855745168E-002  -5.3608726454626617E-004
          40           6  -1.3354796082002546E-002   1.7357022960264512E-003
          45           6  -1.3855522508266806E-002   9.1392762630168253E-004
          50           6  -1.3101661279222090E-002   8.1360285356427663E-004
          55           6  -2.6018004629928433E-002   4.5588426248214728E-004
          60           6  -1.3872516860754559E-002  -4.8247974849147546E-004
          65           6  -3.4978457441152411E-002  -1.3810422850771926E-003
          70           6  -1.3334895468319549E-002   1.1269485750945059E-004
          75           6  -1.3708103902172752E-002   6.0186306886933234E-004
          80           6  -2.9066353460036748E-002  -6.6377059426496986E-004
          85           6   0.0000000000000000        0.0000000000000000     
          90           6  -1.2802439982159339E-002  -5.6404768906395068E-004
          95           6  -1.2590426544901653E-002   1.1540806269942942E-003
           0           7  -1.4258110609396135E-002  -2.5889244766540663E-004
           5           7  -1.4252297841635331E-002   1.5512632579688362E-004
          10           7  -1.4201792233689168E-002  -4.6788649480213398E-004
          15           7  -1.3877681281861034E-002  -2.7201952408617818E-004
          20           7  -1.3931693565343625E-002   1.8500114701671191E-004
          25           7  -1.3265300420068748E-002   1.7042884800562994E-003
          30           7  -1.3670819428209663E-002   5.1174968915539566E-004
          35           7  -1.2767830943076399E-002   3.3295956513559790E-004
          40           7  -1.4465175746485037E-002  -3.0599831626519029E-004
          45           7  -1.3493423327072020E-002   5.6176655744463299E-004
          50           7  -1.2045188636697866E-002   2.0213333815825938E-003
          55           7   0.0000000000000000        0.0000000000000000     
          60           7  -1.3735616678782654E-002   1.0059248548173992E-004
          65           7  -1.1681605222575546E-002  -3.9654054213584655E-004
          70           7  -1.3781182731844449E-002   9.4471685980655144E-004
          75           7  -1.3088375686292480E-002   9.9427570547476474E-004
          80           7  -1.2995063101324533E-002  -1.3175322938831528E-003
          85           7  -1.2382374032279125E-002  -8.0997997183116649E-004
          90           7  -1.4241304186765960E-002   7.6826502091488502E-004
          95           7  -1.3348146027797325E-002   1.1421583593712809E-003
           0           8  -1.2934406855902695E-002  -1.1396523263941180E-004
           5           8  -1.2593604355892350E-002   1.4265731232562199E-003
          10           8   0.0000000000000000        0.0000000000000000     
          15           8  -1.4870455079264147E-002  -4.1061485361718920E-004
          20           8  -1.3515730642209896E-002   1.3654818368271900E-003
