        1000          50  1.00000000000000002E-002   2.0000000000000000       0.34000000000000002       2.00000000000000004E-002         100          16  2.00000000000000004E-002   0.0000000000000000                1
  1.00000000000000005E-004   200000.00000000000        7860.0000000000000       -9.8665000000000003        3.0506000000000002        4.3372000000000002        5.0000000000000000       0.50000000000000000       0.50000000000000000       0.18055618133862189     
   1470.5882352941176        0.0000000000000000       -1.0000000000000000        2941.1764705882351        501.00000000000000     
  0.34906585039999999     
      500001
  0.71401531654328809       7.52272465761436582E-002  -1.0636383573880970      -0.35262199488843293       2.33907542488187258E-002
  8.92300260066986213E-003   311.12991569264432        25.028992505156111       7.44948511259526404E-007
  0.74005264077301214       2.93975436038469533E-002 -0.25333817743666831      -0.14527211685468056       2.55613735490916351E-002
  9.19089221954345718E-003   326.84485399280629        32.314754103595078       8.63693248716030358E-007
   1.1404591542271589       2.94162370501533862E-002 -0.10905829648799603      -0.23354438238129549       2.35551481572762317E-002
  8.94385790824890094E-003   381.71259796700815        44.960887032061692       7.53694963927876126E-007
  0.45850441486999088       2.88825248631167340E-002 -0.18480747187965552       4.09694938344890014E-002  2.29710167833109997E-002
  8.86930692195892455E-003   349.71952029967326        18.470640200121125       7.22802387218171617E-007
   1.4802547153370123       0.15728217342648201       -1.8932003447857948       1.03889150712688227E-003  2.27749760242126134E-002
  8.84400379657745463E-003   240.59278166491754       -14.688612224631470       7.12550682611873516E-007
  0.84252703274093166       8.82718327546614112E-002  -1.1811363560038091      -0.29156856722785396       2.33538929492116965E-002
  8.91831290721893481E-003   304.38329372475368        6.8648897939738163       7.42992942055887170E-007
   1.5071402848123123       0.11088880092128611       -1.1123701038318057      -0.51731387274940588       2.38853314530350878E-002
  8.98545420169830251E-003   271.78298061549299       -3.8957712200726746       7.71385255805547729E-007
   1.5665891183104219       0.14670123434012913       -1.3495145987596491      -2.83165041613242519E-002  2.54151871382523181E-002
  9.17333769798278804E-003   416.71006447546443        3.6290030607233348       8.55476464965740240E-007
  0.96900787640359631       0.17451645848464417       -1.6598480183216413      -1.14442733668840280E-002  2.26544799611792663E-002
  8.82837915420532290E-003   300.69591034422785      -0.40650986846912929       7.06278590891863505E-007
  6.37198627237507975E-002  0.17921832549813241       -2.3964869212219488       0.24869852101441769       2.36545138636755671E-002
  8.95641660690307644E-003   296.58080082305156       -4.6506530810574986       7.59001425368811633E-007
   1.7198376467569554       2.19884925595809771E-002 -2.29057802336729566E-002 -0.12738526914884973       2.56315056964076769E-002
  9.19929015636444108E-003   308.73379390647796        33.202422663975995       8.67646351525292421E-007
   1.1035065327437044       7.04882610268795923E-002 -0.36848288999080658       0.11217198408651485       2.32320121717548948E-002
  8.90277135372162000E-003   304.16431438895660        13.436829922284232       7.36541559980911633E-007
