           0           0   0.0000000000000000        0.0000000000000000     
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   0.0000000000000000        0.0000000000000000     
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   0.0000000000000000        0.0000000000000000     
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0   0.0000000000000000        0.0000000000000000     
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1 -0.37986489671959500       0.19629898524775591     
           5           1  -7.0137413907822577E-002  0.19989846371082365     
          10           1   3.9318020661482933E-003  -3.0409586627699881E-002
          15           1  -3.9481672748920005E-002   9.7923580455461234E-003
          20           1   1.6088878336262269E-002   4.6281519832103157E-002
          25           1  -3.7234994803014843E-002   3.4161050932457471E-003
          30           1  -8.5575598056664148E-002  -3.7479875165669085E-002
          35           1   1.5573719380768125E-003   8.7440374537672838E-002
          40           1  0.10569685397143758       -6.1004559340771536E-002
          45           1  -2.7764692198672947E-002   3.4847771250845483E-002
          50           1  -9.0582617779944030E-002  -7.5600937410325031E-003
          55           1 -0.18754192321779328        7.5901632433650335E-002
          60           1 -0.14828600715333096       -9.1843129873536711E-002
          65           1 -0.28389174097753767       0.25026214101275812     
          70           1 -0.31825610392388626       0.18001379394116945     
          75           1 -0.36157121762414590       0.19190772016286495     
          80           1 -0.15295922935365525       -4.5469197381686755E-002
          85           1  -5.2901797999993505E-002   5.2620452878349155E-002
          90           1 -0.28748611747175801        5.9197980619707380E-002
          95           1 -0.34281663907620441        2.2778881852980604E-002
           0           2 -0.57582810029210840      -0.34167695345255211     
           5           2 -0.84613393549926030       0.45459586701657173     
          10           2 -0.28502148547104866      -0.21695577592906190     
          15           2 -0.93182947099812452       -9.3521377702021624E-002
          20           2 -0.87902371392445389      -0.24648474329813652     
          25           2 -0.97143223603879392      -0.31003801988616075     
          30           2 -0.84964956039712547      -0.21820380345483059     
          35           2 -0.43460571806264170       0.32584727920115242     
          40           2 -0.94665617051958861      -0.23062606248958062     
          45           2 -0.81471545289701908      -0.25248626063012480     
          50           2 -0.88332973746219068      -0.26844845363749315     
          55           2 -0.87299268805907104       0.71019050327914002     
          60           2 -0.89548748402279443      -0.25194117017512951     
          65           2 -0.93983165491806631        2.1163590300243840E-002
          70           2  -1.0525565100039103      -0.24115146549874567     
          75           2 -0.99648744523506139       0.43017501216491283     
          80           2 -0.70588989757425225      -0.28674543527840157     
          85           2 -0.76733149306562609       0.48844512608781088     
          90           2 -0.97605360970476340      -0.13118954859336895     
          95           2 -0.91304293839300499      -0.27497871109893879     
           0           3 -0.98081410945805025      -0.22717844724517988     
           5           3 -0.88706166632146477      -0.35388531751445740     
          10           3  -1.0168472025817721      -0.40400550996855245     
          15           3 -0.93273947163297066      -0.20669234397807656     
