           0           0   0.0000000000000000        0.0000000000000000     
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   0.0000000000000000        0.0000000000000000     
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   0.0000000000000000        0.0000000000000000     
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0   0.0000000000000000        0.0000000000000000     
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1   0.0000000000000000        0.0000000000000000     
           5           1  -10.447870585643670       -6.0128857438213057     
          10           1   0.0000000000000000        0.0000000000000000     
          15           1  -10.913083212900077       -3.1278864705253095     
          20           1  -11.842037230493929       -8.1707315475620934     
          25           1   0.0000000000000000        0.0000000000000000     
          30           1   0.0000000000000000        0.0000000000000000     
          35           1   0.0000000000000000        0.0000000000000000     
          40           1  -8.9429372244609340       -2.2641860550531856     
          45           1  -11.149999788671039        2.1102182580379214     
          50           1  -4.9796477901509206        1.6230572153508316     
          55           1  -6.3472191914115683        2.6845238947525996     
          60           1   0.0000000000000000        0.0000000000000000     
          65           1  -4.4804367025363945       -2.3868010430772024     
          70           1   0.0000000000000000        0.0000000000000000     
          75           1  -10.223721182072154      -0.88215712444550398     
          80           1  -8.6017967496587744      -0.32406244051874644     
          85           1  -15.902425484952687       -8.1049711970371252     
          90           1   6.2478752980155150E-002   5.4848619998593140     
          95           1  -3.5139563677688557        4.3397864139571585     
           0           2  -5.8340074409521376       -2.4989100190464519     
           5           2   0.0000000000000000        0.0000000000000000     
          10           2  -11.217797626867920       -5.6420524802081040     
          15           2  -13.595345026420347       0.35823694110925786     
          20           2  -14.225979777400255       -3.3822134332450737     
          25           2  -5.7031739112289870       -4.7392151137670702     
          30           2  -10.989435107049417        1.3669610532107690     
          35           2  -11.744756779847876       -1.3757137308445522     
          40           2  -8.0846803673040313       -4.5269307047690610     
          45           2  -7.6143571842379743       -6.5685504401291617     
          50           2  -16.334798491257629        1.9362299401426419     
          55           2  -13.032982537737325       -9.1994942059936413     
          60           2  -3.7397636675962076        10.253139144544843     
          65           2  -19.424120430926450       0.70599165734597236     
          70           2   3.6038068699184578        4.7267587487742624     
          75           2  -26.722243360310927       -1.4517305394723401     
          80           2   0.0000000000000000        0.0000000000000000     
          85           2   0.0000000000000000        0.0000000000000000     
          90           2   0.0000000000000000        0.0000000000000000     
          95           2  -11.430009512238826        3.6697763430271202     
           0           3  -19.149537749020006        3.1397560652668410     
           5           3   0.0000000000000000        0.0000000000000000     
          10           3   0.0000000000000000        0.0000000000000000     
          15           3  -10.365568809680425      -0.18295912154853156     
          20           3   0.0000000000000000        0.0000000000000000     
          25           3  -13.946799414963351      -0.68762806376243546     
          30           3  -16.175934920177326        10.000861586634269     
          35           3  -9.7771401976132211        4.4263597710592073     
