           0           0   0.0000000000000000        0.0000000000000000     
           5           0   0.0000000000000000        0.0000000000000000     
          10           0   0.0000000000000000        0.0000000000000000     
          15           0   0.0000000000000000        0.0000000000000000     
          20           0   0.0000000000000000        0.0000000000000000     
          25           0   0.0000000000000000        0.0000000000000000     
          30           0   0.0000000000000000        0.0000000000000000     
          35           0   0.0000000000000000        0.0000000000000000     
          40           0   0.0000000000000000        0.0000000000000000     
          45           0   0.0000000000000000        0.0000000000000000     
          50           0   0.0000000000000000        0.0000000000000000     
          55           0   0.0000000000000000        0.0000000000000000     
          60           0   0.0000000000000000        0.0000000000000000     
          65           0   0.0000000000000000        0.0000000000000000     
          70           0   0.0000000000000000        0.0000000000000000     
          75           0   0.0000000000000000        0.0000000000000000     
          80           0   0.0000000000000000        0.0000000000000000     
          85           0   0.0000000000000000        0.0000000000000000     
          90           0   0.0000000000000000        0.0000000000000000     
          95           0   0.0000000000000000        0.0000000000000000     
           0           1 -0.30411523092375559      -0.24130470539748469     
           5           1 -0.33257615138768126       0.25514606062308764     
          10           1 -0.25411964062097003      -0.24107954820693639     
          15           1  -2.9417715516899534E-002  -4.9798613013796178E-003
          20           1 -0.10783088011501185       -3.0261158295314533E-002
          25           1 -0.23995464373871567        5.2441422373379620E-002
          30           1 -0.26573262101869943       -2.8220358953105762E-002
          35           1 -0.19450440598256513        4.5133127497577752E-002
          40           1  -7.9471613523285356E-003  -3.0302280823457650E-002
          45           1 -0.23515209882973842        6.3625305662846909E-002
          50           1 -0.12119163767976282       -4.4541538829663552E-003
          55           1 -0.35166177508871854       -3.0441980740890384E-002
          60           1 -0.19393778922127680      -0.12925701740740606     
          65           1 -0.21634565535166850        4.2616256412403991E-002
          70           1  -4.2407575594483049E-002   6.0054602066782203E-003
          75           1 -0.44748897182866898       0.30538212048831709     
          80           1 -0.35515263700158783      -0.10767684771565908     
          85           1 -0.15618059916677751       0.11584116336284603     
          90           1 -0.35476453404292840       -2.3580547999987878E-002
          95           1 -0.34137142116752450       0.14270904010254062     
           0           2 -0.60227212570034860       -9.6587317438348586E-002
           5           2 -0.33406803772909055       0.21887798781268508     
          10           2 -0.45980607075460367       -2.8857570291904167E-002
          15           2 -0.49426360407167635       -9.9521663945688343E-002
          20           2 -0.47838953385059835      -0.10228623370869827     
          25           2 -0.60765302666687671        3.9575516453185799E-003
          30           2 -0.53881827641211189       -6.4524111325001132E-002
          35           2 -0.54728967944894791        6.4323252451127522E-002
          40           2 -0.46603961820879114        3.1937618221559994E-002
          45           2 -0.60964581838851561        3.9496691360205172E-003
          50           2 -0.49640656978877651        1.8374466024990987E-002
          55           2 -0.47678452625765644        4.7617284304225793E-002
          60           2 -0.29901010494715052       -2.2659848596916221E-002
          65           2 -0.63645642524590151       0.11532656487699133     
          70           2 -0.48796791024541264      -0.11403107663204848     
          75           2 -0.88848981618760980       0.32180489629104331     
          80           2 -0.47337100920641362       -8.4898507045245986E-002
          85           2 -0.52969912248235218       -9.8508228094200401E-002
          90           2 -0.62028539286274054      -0.17810299602190327     
          95           2  -1.3615445614345578      -0.32599748065513523     
           0           3  -1.2243395943606652      -0.21892866983647119     
           5           3  -1.1776240248069503      -0.13274551269249618     
          10           3  -1.0455150260975377        8.6265562956877595E-005
          15           3  -1.4428315088307886      -0.24813515417984600     
